,Material,Created On,Created By,Last Change,Changed By,Compl. maint. status,Maintenance status,DF at client level,Material Type,Industry,Material Group,Old material number,Base Unit of Measure,Order Unit,Document,Document type,Doc. Version,Page format,Document change no.,Page number,Number of sheets,Prod./insp. memo,Page format.1,Size/dimensions,Basic material,Industry Std Desc.,Lab/Office,Purchasing value key,Gross Weight,Net Weight,Unit of Weight,Volume,Volume Unit,Container reqmts,Storage conditions,Temp. conditions,Low-Level Code,Transportation Group,Haz. material number,Division,Competitor,EAN number,Number of GR slips,Procurement rule,Source of supply,Season,Label type,Label form,Field deactivated,EAN/UPC,EAN Category,Length,Width,Height,Unit of Dimension,Product Hierarchy,Stock Transfer Net Change Costing,CAD Indicator,QM proc. active,Allowed pkg weight,Unit of weight,Allowed pkg volume,Volume unit,Excess wt tolerance,Excess volume tol.,Variable Purchase Order Unit,Revision Level Assgd,Material is configurable,Batch management,Packaging mat. type,Maximum level,Stackability factor,Matl Grp Pack.Matls,Authorization Group,Valid From,Valid to,Season Year,Price Band Category,With empties BOM,Ext. Material Group,Cross-plant CM,Material Category,Co-product,Follow-up material,Pricing Ref. Matl,X-plant matl status,X-distr.chain status,Valid from,Valid from.1,Tax classification,Catalog profile,Min. Rem. Shelf Life,Total shelf life,Storage percentage,Content unit,Net contents,ComparisonPriceUnit,Labeling matl grpg,Gross contents,Conversion Method,Internal object no.,Environmentally rlvt,Product allocation,Pricing profile,Qual.f.FreeGoodsDis.,Manufacturer Part No.,Manufacturer,Int. material number,Mfr Part Profile,Units of meas. usage,Rollout,DG indicator profile,Highly viscous,In bulk/liquid,Serialization level,Closed,Appr.batch rec. req.,Assign effect. vals,Material completion level,Period Ind. for SLED,Rounding rule SLED,Product Composition,Gen. item cat. grp,Logistical variants,Material is locked,Indicator for relevance in CM,Assortment List Type,Expiration Date,EAN Variant,Generic Material,Reference matl for packing,GDS-Relevant,Origin Acceptance,Standard HU Type,Pilferable,WH Storage Condition,WH Material Group,Handling Indicator,Rel. for HS,Handling Unit Type,Varb. Tare Weight,Maximum Capacity,Overcapacity Toler.,Max. Pack. Length,Max. Pack. Width,Max. Pack. Height,Unit of Measurement,Country of origin,Material freight grp,Quarant. Per.,Quarantine Time Unit,Quality Inspection Group,Serial No. Profile,Form Name,Logistics Unit of Measure,Material Is a CW Material,CW Profile for CW Quantity,Catch Weight Tolerance Group,Adjustment Profile (Merchandise Distr.),Intellectual Property,Variant Price Allowed,Medium,Physical Commodity,Cont. Non-Textile Parts of Animal Origin,Textile Composition Maintenance Active,Segmentation Structure,Segmentation Strategy,Segmentation Status,Segmentation Strategy Scope,Segmentation Relevant,ANP Code,Fashion Attribute 1,Fashion Attribute 2,Fashion Attribute 3,Season Usage,Season Active in Inventory Management,Material Conv. ID,Protected Species Management Code,Loading Units,Loading Unit Group,Structure Category,Tolerance Type ID,Counting Group,DSD Grouping,Tilting Allowed,No Stacking,Only Bottom Layer,Only Top Layer,Stacking Factor,Load without PKM,PKM Overhang Depth,PKM Overhang Width,Max. Stacking Height,Min. Stacking Height,Max.StackH Tolerance,No. Mat / Closed PKM,VSO Unit of Measure,Closed PKM Required,Packaging Code,DG Packaging Status,Material Condition Mgmt,Return Code,Return to Logistics Level,NATO Item ID Number,Spare Part Class Code,Form-Fit-Function class,Supersession chain number,Creation Status,Int. Char. Number,Int. Char. Number.1,Int. Char. Number.2,Color,Main Size,Second Size,Free Charact. Value,Care Code,Brand,Component 1,Percentage Share 1,Component 2,Percentage Share 2,Component 3,Percentage Share 3,Component 4,Percentage Share 4,Component 5,Percentage Share 5,Fashion Grade,Serialization Type,Synchronization Active,Last Synchronization Time,Indicator Changed Since Integration,Profile Relevant Country,Product Category,catalog,Strength / Presentation,Grade,Pack Size,Time,Material Description,Material description,Purchase Order Text
238,680000858,2022-08-01,RACHANGA,2023-06-01,ABHIGHOSH,KVEDLSQBGZX,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,Vial Label (for 100-0784),VIAL LABEL (FOR 100-0784),Vial Label (for 100-0784)
239,680000859,2022-08-01,RACHANGA,2024-07-26,VINAKUMA,KCVEDLSQBGZX,KCVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,Vial Label (for 100-0785),VIAL LABEL (FOR 100-0785),Vial Label (for 100-0785)
240,680000860,2022-08-02,SHRUHO,2022-12-10,KULAAR,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,Classic Pump 100mcl,CLASSIC PUMP 100MCL,Classic Pump 100mcl
241,680000861,2022-08-02,SHRUHO,2022-12-10,KULAAR,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,Nasal Actuator,NASAL ACTUATOR,Nasal Actuator
242,680000862,2022-08-02,SHRUHO,2022-12-22,KULAAR,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,1.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,15:58:39,SHIPPER 5 PLY OD (L 45 cm X B 22 cm X H,SHIPPER 5 PLY OD (L 45 CM X B 22 CM X H,SHIPPER 5 PLY OD (L 45 cm X B 22 cm X H 14.5 cm)
243,680000863,2022-08-02,SHRUHO,2022-12-22,KULAAR,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,1.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,15:59:08,Honeycomb Partition 50 (10x5 columns),HONEYCOMB PARTITION 50 (10X5 COLUMNS),Honeycomb Partition 50 (10x5 columns)
244,680000864,2022-08-02,SHRUHO,2023-12-28,VINAKUMA,KDELBSVQGZX,KDELBSVQG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,1.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,32mm Rubber Stopper,32MM RUBBER STOPPER,32mm Rubber Stopper
245,680000865,2022-09-07,RACHANGA,2023-12-28,VINAKUMA,KVEDLSQBGX,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,1.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,32 mm Flip Top Aluminum Seal,32 MM FLIP TOP ALUMINUM SEAL,32 mm Flip Top Aluminum Seal
246,680000866,2022-09-14,RACHANGA,2023-01-05,SAMBBI,KVEDLSQBGXZ,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,2.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,2 ml Clear Tubular VIAL EZ-FILL,2 ML CLEAR TUBULAR VIAL EZ-FILL,"2 ml Clear Tubular VIAL EZ-FILL ''VIAL EZ-FILL VB 3mL 16x1x35 ISO8362-1-B-2R, NEST 120 Article Code: 06B2524.6461''"
247,680000867,2022-09-17,RACHANGA,2022-12-22,KULAAR,KVEDLSQBG,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,WPS S2-F451 4432/50GY B2-40 WESTARRU,WPS S2-F451 4432/50GY B2-40 WESTARRU,WPS S2-F451 4432/50GY B2-40 WESTARRU
248,680000868,2022-09-17,RACHANGA,2022-12-22,KULAAR,KVEDLSQBG,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,00:00:00,WPS S10-F451 4432/50GY B2-40WESTARRU,WPS S10-F451 4432/50GY B2-40WESTARRU,WPS S10-F451 4432/50GY B2-40WESTARRU
249,680000870,2022-10-07,KULAAR,,,KVEDLSQBG,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,21:33:26,5mL siliconized clear glass vials 20mm n,5ML SILICONIZED CLEAR GLASS VIALS 20MM N,5mL siliconized clear glass vials 20mm neck
250,680000871,2022-10-07,KULAAR,2022-12-07,RACHANGA,KVEDLSQBGX,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,21:34:22,13mm Lyo rubber stopper,13MM LYO RUBBER STOPPER,13mm Lyo rubber stopper
251,680000872,2022-10-12,KULAAR,2023-12-28,VINAKUMA,KVEDLSQBG,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,07:55:12,"Gx-RTF® Vial 2R, 2.0 ml, without blowbac","GX-RTF® VIAL 2R, 2.0 ML, WITHOUT BLOWBAC","Gx-RTF® Vial 2R, 2.0 ml, without blowback, Nest &Tub"
252,680000873,2022-10-12,KULAAR,2022-12-22,KULAAR,KVEDLSQBG,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,07:57:01,"Gx-RTF® Vial 10R, 10.0 ml, without blowb","GX-RTF® VIAL 10R, 10.0 ML, WITHOUT BLOWB","Gx-RTF® Vial 10R, 10.0 ml, without blowback, Nest &Tub"
253,680000874,2022-10-12,KULAAR,2024-08-05,VINAKUMA,KVEDLSQBGX,KVEDLSQBG,,ZVRP,P,Z022,,G,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,08:06:28,Bil duplex form foil PVC(250m)/PVDC(90m),BIL DUPLEX FORM FOIL PVC(250M)/PVDC(90M),Bilcare duplex formimg foil PVC (250m) / PVDC (90m)
254,680000875,2022-10-12,KULAAR,2022-12-22,KULAAR,KVEDLSQBGX,KVEDLSQBG,,ZVRP,P,Z022,,G,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,08:07:29,Bilcare Exxtra: Plain PVC film (250m),BILCARE EXXTRA: PLAIN PVC FILM (250M),Bilcare Exxtra: Plain PVC forming film (250m)
255,680000876,2022-10-12,KULAAR,2024-08-05,VINAKUMA,KVEDLSQBGX,KVEDLSQBG,,ZVRP,P,Z022,,G,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,08:08:52,Bilcare form foil PVC(250m)/Aclar(76m),BILCARE FORM FOIL PVC(250M)/ACLAR(76M),Bilcare Pvc-Aclar forming foil: PVC(250m)/Aclar(76m)
256,680000877,2022-10-12,KULAAR,2024-08-05,VINAKUMA,KVEDLSQBGX,KVEDLSQBG,,ZVRP,P,Z022,,G,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,08:09:56,Bilcare Zeon+:20m aluminium lidding foil,BILCARE ZEON+:20M ALUMINIUM LIDDING FOIL,Bilcare Zeon+ : 20 micro aluminium lidding foil compatible for both pvc and pvdc film
257,680000878,2022-10-12,KULAAR,2024-08-05,VINAKUMA,KVEDLSQBGX,KVEDLSQBG,,ZVRP,P,Z022,,G,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,08:10:56,Bil Crispac PL Zeon++CR foil 50.12.20.7,BIL CRISPAC PL ZEON++CR FOIL 50.12.20.7,Bilcare Criskpack PL Zeon ++: CR foil 50.12.20.7 lidding foil
258,680000879,2022-10-13,KULAAR,2023-09-08,SHRIKA,KVEDLSQBGXZ,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,2.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,14:08:55,20 mm Serum coated Stopper RTU Premium C,20 MM SERUM COATED STOPPER RTU PREMIUM C,20 mm Serum coated Stopper RTU Premium Coat Bromobutyl Stopper (C1841 6720GC 6GV3)
259,680000881,2022-10-20,KULAAR,2024-12-10,HIMAPR,KVEDLSQBGCZXP,KVEDLSQBGCP,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,ZM00,0,0,KG,0,,,,,1.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,16:55:08,P-10 HDPE container,P-10 HDPE CONTAINER,P-10 HDPE container
260,680000882,2022-10-20,KULAAR,,,KVEDLSQBG,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,11:04:24,10 mL 20 mm neck clear glass vial (lyoph,10 ML 20 MM NECK CLEAR GLASS VIAL (LYOPH,10 mL 20 mm neck clear glass vial (lyophilized vials)
261,680000883,2022-10-20,KULAAR,,,KVEDLSQBG,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,11:05:44,20 mm lyo Coated rubber stoppers,20 MM LYO COATED RUBBER STOPPERS,20 mm lyo Coated rubber stoppers
262,680000884,2022-10-20,KULAAR,,,KVEDLSQBG,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,11:06:36,20 mm lyo uncoated rubber stoppers,20 MM LYO UNCOATED RUBBER STOPPERS,20 mm lyo uncoated rubber stoppers
263,680000885,2022-10-20,KULAAR,2024-11-16,RAMAVEN,KVEDLSQBGC,KVEDLSQBGC,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,1.0,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,Z001,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,14:05:09,Serial Numbered  Plastic seal with Synge,SERIAL NUMBERED  PLASTIC SEAL WITH SYNGE,Serial Numbered  Plastic seal with Syngene Logo
264,680000886,2022-10-21,RACHANGA,2023-01-06,RACHANGA,KVEDLSQBGX,KVEDLSQBG,,ZVRP,P,Z022,,NOS,,,,,,,,0,,,,,,,,0,0,KG,0,,,,,,1,,4,,,0,,,,,,,,,0,0,0,,,,,X,0,,0,,0,0,,,,X,,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,,0,,,,,,,,,,,,,,,,,,0,D,,,NORM,,,,,B,,,,,,,,,,,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,,,,,,,,0,15:56:33,2 mL siliconized clear glass vials 20 mm,2 ML SILICONIZED CLEAR GLASS VIALS 20 MM,2 mL siliconized clear glass vials 20 mm neck
